60
100 100 100
0 92 66 1
1 28 47 47
2 43 1 47
3 45 78 98
4 33 31 79
5 22 48 25
6 4 81 18
7 49 73 41
8 48 22 16
9 55 35 73
10 61 29 20
11 55 74 76
12 25 34 92
13 81 27 86
14 77 2 19
15 89 29 60
16 10 9 58
17 93 69 92
18 55 99 43
19 91 65 95
20 65 94 68
21 1 64 78
22 95 3 21
23 59 71 65
24 24 33 12
25 12 61 13
26 46 98 46
27 54 67 67
28 78 71 36
29 7 67 21
30 42 44 85
31 2 84 7
32 26 35 62
33 32 59 100
34 55 27 87
35 86 27 36
36 32 75 12
37 85 94 22
38 65 97 48
39 72 64 99
40 55 76 65
41 20 55 36
42 73 20 53
43 84 100 96
44 22 77 11
45 87 11 46
46 7 34 41
47 84 45 56
48 37 13 77
49 22 63 50
50 78 41 94
51 76 98 36
52 20 78 14
53 99 70 85
54 10 84 53
55 37 54 6
56 87 98 49
57 85 40 87
58 68 8 75
59 4 53 62
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
