80
100 100 100
0 84 4 39
1 47 1 16
2 31 49 84
3 69 29 94
4 79 14 54
5 94 16 61
6 53 12 29
7 80 72 72
8 74 29 45
9 29 19 51
10 14 9 28
11 25 64 35
12 81 76 67
13 84 29 22
14 15 93 25
15 45 70 17
16 8 33 50
17 71 99 49
18 91 75 58
19 29 77 99
20 75 28 70
21 66 68 52
22 29 27 59
23 31 62 81
24 82 69 2
25 93 22 48
26 99 44 82
27 22 64 13
28 69 45 81
29 71 28 80
30 67 33 3
31 74 55 48
32 53 57 88
33 59 19 30
34 94 7 98
35 21 34 78
36 63 34 53
37 16 46 79
38 36 63 34
39 74 9 43
40 40 79 24
41 64 49 58
42 71 100 14
43 2 83 47
44 94 5 83
45 76 49 1
46 66 62 46
47 28 42 17
48 4 37 93
49 88 5 52
50 48 92 39
51 54 54 25
52 100 54 91
53 14 2 47
54 79 42 49
55 46 40 22
56 83 82 88
57 16 100 61
58 20 76 87
59 63 31 44
60 42 45 82
61 73 37 53
62 43 4 10
63 5 67 34
64 74 86 31
65 50 34 51
66 74 76 99
67 63 70 88
68 9 58 48
69 29 64 29
70 53 45 15
71 10 28 100
72 99 33 80
73 65 94 13
74 35 33 21
75 84 69 55
76 36 97 44
77 72 91 50
78 84 45 40
79 49 74 11
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
