80
100 100 100
0 3 35 10
1 7 29 27
2 2 10 33
3 9 26 4
4 18 13 21
5 10 9 34
6 17 8 34
7 22 20 8
8 19 7 9
9 15 18 15
10 22 6 24
11 11 14 23
12 13 6 35
13 27 2 31
14 31 34 32
15 1 28 21
16 4 27 10
17 12 12 5
18 24 11 5
19 30 26 9
20 4 18 23
21 1 18 1
22 28 11 26
23 4 32 14
24 32 13 12
25 26 25 3
26 7 18 2
27 15 27 25
28 18 9 17
29 15 32 10
30 22 33 22
31 17 31 22
32 29 18 21
33 19 7 9
34 9 12 32
35 18 2 21
36 18 11 6
37 34 35 9
38 25 27 18
39 12 17 12
40 3 34 24
41 19 2 31
42 3 33 19
43 24 4 11
44 29 3 29
45 9 26 25
46 6 7 24
47 15 19 33
48 35 5 23
49 23 29 17
50 16 16 16
51 9 29 18
52 3 32 5
53 3 7 25
54 14 22 30
55 7 29 14
56 3 10 14
57 31 19 32
58 15 22 23
59 7 22 19
60 11 29 16
61 13 1 29
62 35 11 6
63 7 4 18
64 14 7 7
65 31 18 8
66 12 22 34
67 31 33 14
68 2 34 26
69 6 10 35
70 15 20 20
71 21 33 5
72 15 20 35
73 20 11 11
74 25 5 24
75 26 19 9
76 25 29 24
77 7 7 11
78 5 31 35
79 24 6 26
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
