60
100 100 100
0 8 1 8
1 32 22 31
2 26 33 30
3 21 1 9
4 8 11 17
5 20 14 20
6 12 20 3
7 34 27 12
8 15 11 24
9 26 20 33
10 2 35 11
11 4 34 5
12 33 11 14
13 13 22 29
14 20 25 30
15 15 34 28
16 3 9 32
17 33 20 21
18 7 13 8
19 16 25 1
20 21 3 21
21 31 34 6
22 21 29 4
23 13 6 8
24 4 7 6
25 5 24 8
26 23 12 14
27 6 6 17
28 14 17 28
29 7 14 3
30 27 34 11
31 26 23 8
32 31 17 8
33 17 17 16
34 4 19 5
35 12 3 20
36 3 9 22
37 16 15 14
38 23 28 30
39 16 27 3
40 35 5 28
41 14 33 33
42 26 19 9
43 35 26 3
44 25 22 28
45 22 27 20
46 12 14 18
47 14 28 3
48 21 17 34
49 29 7 31
50 32 8 27
51 31 11 15
52 22 25 17
53 11 5 15
54 20 8 34
55 23 16 35
56 21 35 4
57 16 7 18
58 6 24 2
59 18 10 27
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
