60
100 100 100
0 23 10 18
1 34 35 33
2 27 6 20
3 35 11 28
4 9 33 32
5 8 16 24
6 29 8 4
7 8 31 12
8 1 25 32
9 26 32 8
10 19 30 5
11 18 7 2
12 25 3 30
13 23 2 9
14 27 32 34
15 35 13 19
16 23 21 13
17 28 8 35
18 28 32 26
19 18 10 10
20 21 3 15
21 16 4 23
22 1 35 18
23 33 10 8
24 12 23 11
25 26 6 34
26 14 33 25
27 1 8 23
28 24 14 16
29 31 16 4
30 7 29 7
31 12 22 22
32 10 21 20
33 14 34 29
34 26 24 24
35 34 34 32
36 28 28 22
37 24 34 29
38 3 8 10
39 17 35 27
40 28 5 17
41 5 24 12
42 15 19 14
43 11 8 3
44 14 31 2
45 8 17 9
46 12 22 35
47 18 20 28
48 30 17 15
49 4 17 9
50 29 25 35
51 17 19 3
52 33 26 26
53 7 20 33
54 34 31 29
55 31 34 7
56 23 15 14
57 29 17 32
58 32 29 1
59 28 6 6
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
