80
30 30 30
0 6 5 5
1 8 9 10
2 4 8 5
3 1 10 10
4 1 4 10
5 1 2 7
6 7 10 6
7 7 7 7
8 4 3 7
9 3 9 9
10 1 9 1
11 8 10 1
12 7 4 3
13 4 5 5
14 2 8 3
15 8 3 2
16 4 9 2
17 4 4 5
18 2 4 9
19 7 1 4
20 10 8 4
21 7 1 6
22 4 8 8
23 8 8 7
24 6 7 7
25 2 9 2
26 1 6 4
27 5 1 8
28 2 1 8
29 8 8 6
30 9 10 6
31 3 1 10
32 10 8 9
33 8 3 4
34 6 10 10
35 2 8 2
36 9 3 5
37 2 5 1
38 6 1 3
39 6 8 10
40 6 2 7
41 9 4 9
42 2 5 5
43 7 4 2
44 8 8 8
45 3 7 6
46 2 8 1
47 3 6 6
48 4 2 10
49 5 10 5
50 3 4 9
51 5 9 7
52 6 6 9
53 8 10 4
54 6 9 8
55 8 6 4
56 1 1 5
57 4 7 4
58 6 2 4
59 5 10 8
60 9 1 9
61 10 4 3
62 6 10 9
63 8 10 10
64 7 2 3
65 4 7 10
66 1 6 5
67 5 7 2
68 10 6 9
69 9 5 2
70 8 7 5
71 8 10 1
72 10 8 9
73 1 4 9
74 5 10 3
75 2 8 4
76 9 7 10
77 10 6 1
78 6 2 2
79 2 9 8
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
