80
100 100 100
0 31 49 61
1 12 28 38
2 80 70 80
3 12 96 49
4 45 2 46
5 8 60 52
6 85 79 4
7 91 19 93
8 95 44 95
9 79 46 81
10 82 81 93
11 91 68 5
12 38 64 41
13 91 44 78
14 68 83 47
15 89 96 83
16 36 29 34
17 83 90 8
18 55 92 75
19 17 13 95
20 46 54 8
21 80 67 5
22 71 69 92
23 43 67 87
24 70 35 86
25 25 47 15
26 46 3 81
27 58 83 58
28 20 10 3
29 70 6 92
30 15 84 18
31 50 63 64
32 3 13 48
33 51 68 22
34 12 65 24
35 55 29 63
36 18 32 33
37 34 81 37
38 30 35 78
39 34 56 99
40 56 62 74
41 79 78 100
42 91 66 14
43 82 80 16
44 19 75 3
45 80 13 56
46 14 97 13
47 49 94 51
48 28 23 95
49 98 64 43
50 88 39 37
51 5 24 4
52 19 34 55
53 63 26 98
54 31 81 2
55 26 59 19
56 97 56 85
57 98 1 64
58 64 36 36
59 86 12 42
60 55 35 42
61 95 52 48
62 89 20 15
63 39 44 29
64 6 71 39
65 55 73 83
66 10 80 67
67 29 30 99
68 60 26 16
69 7 44 82
70 2 57 23
71 58 27 2
72 52 98 22
73 1 35 78
74 75 94 42
75 27 6 15
76 40 99 48
77 47 83 44
78 31 24 83
79 40 57 61
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
