80
100 100 100
0 31 19 18
1 35 14 30
2 31 10 9
3 14 6 10
4 24 21 9
5 11 6 18
6 10 22 11
7 19 1 15
8 9 14 24
9 18 35 30
10 9 11 22
11 32 35 24
12 18 8 11
13 7 21 9
14 20 31 5
15 9 20 9
16 6 5 10
17 30 19 27
18 29 16 26
19 14 18 9
20 32 6 34
21 11 17 24
22 11 4 33
23 5 18 10
24 31 32 8
25 30 5 25
26 5 15 21
27 6 17 5
28 14 7 27
29 24 16 22
30 25 12 33
31 25 29 23
32 2 2 34
33 31 32 12
34 23 5 1
35 9 35 23
36 14 1 14
37 2 18 16
38 20 29 34
39 31 30 25
40 17 22 31
41 28 14 19
42 2 11 11
43 11 12 21
44 17 20 18
45 34 25 26
46 13 33 33
47 10 10 3
48 27 8 32
49 30 21 5
50 32 3 2
51 4 20 27
52 1 4 6
53 30 15 6
54 9 14 19
55 13 11 31
56 25 27 21
57 18 9 32
58 3 29 1
59 18 7 17
60 18 3 22
61 20 5 19
62 5 31 11
63 14 4 27
64 15 13 10
65 33 23 21
66 8 10 23
67 1 7 13
68 4 11 33
69 27 20 4
70 15 21 4
71 21 20 35
72 4 15 9
73 29 5 7
74 12 25 13
75 27 33 25
76 32 5 28
77 30 3 35
78 15 22 14
79 4 15 24
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
