60
100 100 100
0 86 25 5
1 52 70 62
2 98 9 29
3 76 14 76
4 69 29 91
5 20 62 93
6 90 18 20
7 71 76 28
8 35 69 42
9 100 16 84
10 82 61 63
11 9 74 78
12 81 90 7
13 37 96 9
14 50 93 76
15 64 75 85
16 84 33 16
17 30 46 47
18 62 27 94
19 100 84 66
20 90 97 59
21 90 59 35
22 86 14 4
23 5 89 55
24 41 14 4
25 47 75 63
26 16 84 15
27 92 61 40
28 26 71 33
29 92 41 13
30 41 92 39
31 20 61 33
32 17 63 19
33 72 10 92
34 33 26 77
35 33 24 38
36 75 23 70
37 43 83 50
38 83 49 30
39 58 31 84
40 53 23 33
41 70 84 82
42 82 83 56
43 13 27 16
44 69 43 24
45 33 46 44
46 39 85 54
47 40 100 28
48 76 46 99
49 30 24 61
50 53 98 6
51 25 76 10
52 61 54 86
53 66 99 27
54 93 11 41
55 95 1 29
56 55 61 21
57 13 22 100
58 33 36 10
59 70 75 69
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
