60
100 100 100
0 19 6 11
1 36 21 41
2 14 42 33
3 61 96 72
4 54 85 25
5 25 44 21
6 67 9 55
7 96 61 46
8 87 48 39
9 45 75 9
10 16 16 6
11 79 34 64
12 82 83 38
13 45 98 24
14 61 96 34
15 67 93 83
16 90 25 86
17 36 26 68
18 29 49 78
19 28 71 97
20 50 63 97
21 66 48 94
22 100 9 50
23 3 51 4
24 77 76 39
25 46 46 2
26 14 77 76
27 6 57 8
28 65 64 80
29 5 23 31
30 86 17 91
31 99 30 51
32 73 77 34
33 65 28 74
34 18 60 67
35 62 54 3
36 83 38 27
37 2 18 65
38 44 45 48
39 49 79 24
40 14 56 6
41 77 63 65
42 3 13 14
43 8 70 43
44 52 5 55
45 71 81 70
46 80 66 51
47 19 28 30
48 12 52 89
49 2 98 90
50 95 30 64
51 12 10 39
52 8 45 19
53 13 4 100
54 73 22 15
55 95 64 50
56 79 80 57
57 13 38 38
58 83 79 31
59 25 32 54
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
