80
30 30 30
0 9 5 5
1 9 4 6
2 8 1 10
3 2 7 5
4 5 5 5
5 1 2 6
6 5 3 5
7 6 9 2
8 8 7 7
9 2 1 2
10 2 7 6
11 1 5 10
12 6 6 1
13 10 6 10
14 7 4 5
15 10 2 1
16 8 3 8
17 1 3 7
18 6 2 3
19 7 2 4
20 9 9 1
21 8 2 8
22 10 10 6
23 1 6 9
24 10 5 2
25 9 9 9
26 9 4 3
27 7 2 1
28 7 5 2
29 4 2 2
30 4 8 5
31 2 1 2
32 7 6 6
33 3 10 5
34 3 4 10
35 3 7 6
36 8 4 4
37 1 5 6
38 2 6 9
39 5 5 7
40 7 3 8
41 6 3 1
42 6 2 4
43 6 8 8
44 1 3 10
45 4 8 7
46 1 1 9
47 10 9 8
48 7 1 9
49 7 5 2
50 4 1 1
51 1 10 1
52 9 4 1
53 3 7 8
54 7 5 5
55 9 5 4
56 4 3 5
57 9 1 9
58 5 6 2
59 9 1 1
60 6 2 7
61 5 8 6
62 3 5 8
63 5 8 2
64 6 6 9
65 9 8 5
66 5 10 8
67 4 7 8
68 10 7 2
69 7 9 2
70 6 5 2
71 3 10 1
72 9 6 1
73 7 3 8
74 5 1 7
75 6 10 2
76 5 7 8
77 1 10 4
78 5 7 7
79 9 10 3
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
