80
100 100 100
0 32 34 21
1 32 21 13
2 30 5 2
3 2 31 19
4 15 5 2
5 17 27 22
6 6 30 6
7 33 22 14
8 9 25 12
9 33 15 5
10 15 33 14
11 7 22 12
12 6 22 7
13 26 4 33
14 12 9 27
15 12 9 14
16 26 8 25
17 15 29 18
18 29 17 11
19 20 11 30
20 19 8 12
21 25 30 29
22 29 29 20
23 5 10 6
24 24 15 9
25 12 16 16
26 14 30 19
27 14 35 10
28 27 16 35
29 11 9 22
30 19 35 2
31 9 27 4
32 22 19 31
33 23 35 10
34 33 4 15
35 34 1 10
36 19 22 8
37 5 8 35
38 12 13 4
39 25 27 24
40 27 23 20
41 19 12 11
42 30 1 20
43 11 34 22
44 32 22 13
45 19 20 23
46 13 35 22
47 20 28 12
48 27 23 5
49 27 29 4
50 1 6 15
51 29 26 21
52 28 2 13
53 2 27 12
54 32 28 9
55 11 5 23
56 8 28 13
57 35 11 19
58 33 3 2
59 30 21 13
60 6 10 30
61 20 6 13
62 18 22 35
63 7 13 13
64 2 8 8
65 11 14 13
66 12 3 9
67 7 33 13
68 24 17 34
69 26 16 29
70 33 11 1
71 28 22 34
72 29 2 9
73 3 33 4
74 27 21 29
75 19 21 34
76 28 8 12
77 26 8 26
78 11 3 21
79 9 30 16
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
