60
100 100 100
0 71 39 50
1 15 61 30
2 8 24 25
3 96 3 82
4 85 15 2
5 73 56 100
6 12 87 59
7 96 63 27
8 75 2 31
9 20 92 49
10 79 48 11
11 51 29 30
12 91 4 12
13 3 79 67
14 11 53 77
15 20 67 83
16 78 7 94
17 1 18 19
18 3 43 84
19 90 48 92
20 11 55 9
21 31 12 69
22 17 43 98
23 7 29 11
24 60 19 86
25 28 25 37
26 73 58 41
27 17 32 11
28 66 24 40
29 12 12 10
30 98 63 52
31 38 51 43
32 33 29 20
33 89 87 61
34 27 77 54
35 46 56 5
36 97 33 27
37 5 27 62
38 31 48 56
39 31 38 11
40 25 96 68
41 97 27 21
42 97 94 50
43 98 43 63
44 57 6 62
45 20 81 16
46 89 100 16
47 96 9 33
48 32 66 61
49 45 38 51
50 93 7 6
51 52 100 29
52 67 12 62
53 43 15 62
54 3 7 58
55 27 3 12
56 72 71 22
57 26 26 55
58 96 4 19
59 43 80 55
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
