60
100 100 100
0 42 91 63
1 48 55 99
2 22 91 56
3 93 87 4
4 1 64 13
5 50 78 93
6 3 5 15
7 53 33 20
8 91 51 62
9 69 2 86
10 32 46 20
11 92 28 40
12 3 74 84
13 21 77 72
14 73 70 83
15 51 77 87
16 13 24 39
17 82 3 47
18 1 73 1
19 40 17 43
20 16 69 52
21 61 42 86
22 60 86 28
23 78 60 66
24 59 28 13
25 81 8 86
26 4 90 17
27 20 53 61
28 85 10 31
29 92 20 8
30 7 92 95
31 74 25 51
32 63 48 21
33 94 25 18
34 75 73 16
35 63 83 11
36 10 46 98
37 8 66 55
38 29 1 87
39 89 4 60
40 77 22 90
41 83 62 37
42 73 54 47
43 92 76 60
44 1 66 20
45 67 10 39
46 17 61 95
47 94 85 90
48 14 14 67
49 41 4 65
50 15 21 19
51 3 65 23
52 86 59 86
53 15 50 57
54 79 82 28
55 2 97 8
56 100 77 9
57 43 33 13
58 27 79 22
59 95 77 68
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
