80
100 100 100
0 38 91 43
1 84 98 84
2 18 18 89
3 73 56 13
4 33 43 90
5 15 55 44
6 47 29 81
7 11 37 60
8 98 84 56
9 15 77 48
10 69 96 21
11 53 84 82
12 87 39 5
13 12 62 41
14 28 75 75
15 90 49 25
16 80 51 53
17 32 60 41
18 23 15 37
19 59 30 3
20 86 100 98
21 17 63 84
22 90 9 99
23 90 65 51
24 80 25 41
25 99 49 4
26 7 31 81
27 16 36 83
28 85 72 100
29 20 49 79
30 36 33 6
31 51 92 22
32 71 78 44
33 12 97 84
34 73 38 66
35 70 52 11
36 88 21 7
37 14 48 59
38 32 93 20
39 75 16 93
40 91 73 8
41 87 96 92
42 70 70 2
43 81 1 11
44 86 75 47
45 41 84 37
46 23 33 81
47 37 25 77
48 100 85 94
49 79 56 16
50 92 67 64
51 41 79 82
52 57 3 20
53 26 91 6
54 52 65 100
55 80 38 19
56 21 42 73
57 1 32 95
58 12 70 89
59 78 70 60
60 94 55 42
61 50 82 9
62 81 80 37
63 23 92 8
64 29 99 17
65 3 46 40
66 25 40 1
67 53 62 82
68 67 15 67
69 10 69 61
70 86 41 4
71 18 69 9
72 58 21 70
73 98 90 29
74 27 58 7
75 78 32 81
76 79 60 50
77 83 44 55
78 17 23 27
79 38 69 34
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
