60
100 100 100
0 12 5 32
1 16 11 7
2 11 8 32
3 5 18 18
4 8 11 1
5 30 6 28
6 11 15 34
7 5 28 12
8 24 19 30
9 17 15 12
10 25 6 17
11 20 29 3
12 16 17 31
13 16 1 19
14 35 31 10
15 2 2 13
16 6 20 17
17 8 32 21
18 10 29 28
19 4 6 12
20 26 27 9
21 9 3 7
22 30 35 25
23 4 34 16
24 35 7 19
25 34 32 21
26 17 32 32
27 3 1 20
28 5 20 26
29 19 14 20
30 14 25 22
31 24 1 34
32 14 19 2
33 11 25 12
34 19 4 3
35 23 15 2
36 16 20 24
37 20 8 9
38 3 19 17
39 11 26 9
40 22 19 32
41 5 9 25
42 8 18 9
43 13 29 7
44 25 3 31
45 1 25 31
46 24 28 16
47 16 20 13
48 35 30 34
49 19 12 15
50 6 33 15
51 31 20 12
52 2 28 31
53 23 32 23
54 18 27 8
55 3 26 21
56 25 23 17
57 20 6 5
58 28 1 32
59 31 5 27
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
