60
100 100 100
0 4 69 54
1 16 74 72
2 19 57 43
3 49 10 16
4 31 77 79
5 54 54 16
6 77 41 64
7 44 90 30
8 7 92 18
9 53 42 22
10 74 9 90
11 46 3 8
12 14 13 43
13 69 77 37
14 53 81 76
15 82 17 29
16 68 30 62
17 56 1 58
18 75 6 100
19 63 13 55
20 37 85 20
21 56 72 93
22 18 14 99
23 11 2 60
24 4 73 81
25 56 86 13
26 57 79 76
27 70 52 61
28 59 12 20
29 43 51 41
30 6 32 6
31 20 34 45
32 64 4 90
33 76 68 25
34 69 25 70
35 42 80 75
36 67 65 52
37 54 34 36
38 94 8 25
39 99 52 68
40 75 73 26
41 3 85 13
42 54 84 92
43 9 36 57
44 94 70 93
45 3 59 12
46 11 48 37
47 9 28 99
48 27 6 23
49 84 1 11
50 90 51 46
51 8 58 19
52 32 37 100
53 57 99 43
54 97 49 67
55 64 73 61
56 34 73 53
57 97 28 90
58 72 4 78
59 76 9 37
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
