60
100 100 100
0 94 72 1
1 39 44 29
2 2 69 24
3 53 71 42
4 70 96 27
5 67 33 4
6 10 20 5
7 59 76 82
8 33 41 53
9 8 96 86
10 67 21 48
11 3 65 88
12 67 9 24
13 83 81 31
14 51 49 44
15 8 71 66
16 56 63 26
17 26 8 44
18 59 100 68
19 84 59 29
20 54 40 48
21 56 33 1
22 44 49 77
23 94 100 29
24 27 12 80
25 35 14 12
26 4 11 46
27 38 57 57
28 24 23 15
29 75 68 84
30 36 50 52
31 25 70 48
32 60 3 51
33 67 78 7
34 69 47 32
35 54 84 4
36 67 69 59
37 75 2 53
38 84 60 12
39 40 85 96
40 34 76 43
41 52 80 67
42 15 69 61
43 80 94 14
44 64 73 5
45 12 70 28
46 26 75 70
47 11 37 75
48 55 84 23
49 46 91 4
50 38 72 8
51 21 4 87
52 63 68 94
53 74 32 51
54 75 97 29
55 3 13 25
56 52 97 39
57 66 98 9
58 30 77 60
59 8 58 75
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
