60
30 30 30
0 6 10 8
1 5 5 2
2 6 1 10
3 3 9 6
4 6 9 10
5 3 1 2
6 9 10 4
7 8 3 5
8 9 2 4
9 1 2 4
10 1 6 10
11 3 7 8
12 9 9 10
13 1 7 6
14 10 2 3
15 9 9 9
16 10 10 4
17 2 1 2
18 8 7 1
19 5 8 1
20 5 4 7
21 10 2 10
22 6 8 7
23 2 1 7
24 5 10 9
25 2 2 6
26 5 10 7
27 1 3 4
28 10 7 7
29 8 3 2
30 6 10 9
31 5 6 8
32 8 3 9
33 2 9 3
34 2 7 2
35 3 2 1
36 1 6 1
37 5 6 7
38 7 6 10
39 3 8 2
40 4 8 5
41 7 3 5
42 8 7 2
43 8 8 7
44 9 2 8
45 6 4 7
46 6 3 5
47 1 1 7
48 9 1 7
49 4 3 6
50 10 4 2
51 10 3 3
52 5 9 3
53 4 2 3
54 8 3 2
55 5 6 6
56 3 3 5
57 7 10 9
58 3 2 1
59 4 10 2
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
