80
30 30 30
0 2 2 9
1 7 1 6
2 4 5 3
3 7 10 3
4 9 10 8
5 4 10 7
6 8 10 9
7 3 4 5
8 8 7 7
9 3 3 10
10 4 7 10
11 7 1 4
12 7 2 3
13 4 9 2
14 3 7 1
15 6 7 2
16 2 3 8
17 9 10 1
18 4 2 3
19 2 1 8
20 5 4 10
21 9 8 1
22 4 10 7
23 6 8 4
24 2 6 6
25 10 9 8
26 7 1 3
27 1 4 10
28 6 2 1
29 3 5 7
30 3 2 5
31 8 9 1
32 4 7 6
33 8 1 8
34 10 4 3
35 6 4 3
36 7 1 8
37 7 2 4
38 6 2 10
39 1 8 9
40 1 1 1
41 3 5 8
42 5 6 5
43 6 2 6
44 4 7 9
45 1 8 5
46 5 6 10
47 9 1 4
48 2 8 10
49 7 2 3
50 4 2 3
51 9 1 5
52 2 4 5
53 2 3 3
54 8 8 3
55 2 10 5
56 4 8 2
57 9 6 10
58 8 9 5
59 8 10 4
60 5 8 4
61 6 3 9
62 10 3 3
63 9 4 6
64 3 5 3
65 6 5 7
66 10 4 10
67 10 6 5
68 6 4 1
69 3 6 9
70 9 1 5
71 7 4 3
72 2 5 7
73 3 10 6
74 7 8 5
75 2 7 7
76 6 3 8
77 3 7 1
78 6 4 10
79 7 7 1
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
