60
100 100 100
0 35 59 85
1 23 17 99
2 16 92 51
3 50 61 53
4 17 42 64
5 73 85 66
6 79 32 27
7 99 32 73
8 19 39 45
9 99 33 71
10 28 70 94
11 83 40 57
12 38 7 60
13 51 7 75
14 21 71 73
15 23 58 86
16 21 71 85
17 56 43 3
18 55 53 53
19 72 19 15
20 9 82 47
21 66 4 58
22 44 35 56
23 64 64 9
24 4 48 71
25 15 17 66
26 60 39 61
27 95 78 97
28 6 86 86
29 29 39 9
30 40 2 33
31 55 56 79
32 30 6 37
33 85 35 64
34 64 87 67
35 48 100 26
36 95 2 36
37 3 20 68
38 92 2 29
39 9 56 81
40 92 23 10
41 6 26 20
42 43 64 58
43 41 90 91
44 22 51 97
45 44 44 56
46 79 53 53
47 30 34 53
48 44 69 72
49 82 92 50
50 90 33 14
51 11 12 59
52 90 4 66
53 61 5 94
54 51 92 90
55 93 39 13
56 30 51 24
57 70 21 98
58 39 76 60
59 53 27 79
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
