60
100 100 100
0 5 1 29
1 15 12 32
2 9 3 12
3 32 14 17
4 20 12 20
5 15 14 8
6 14 4 19
7 9 24 16
8 34 16 26
9 15 15 16
10 30 6 5
11 1 3 27
12 3 34 6
13 32 12 3
14 11 18 1
15 4 19 2
16 4 5 6
17 6 23 30
18 31 9 35
19 32 20 28
20 35 34 20
21 13 19 25
22 12 21 16
23 15 18 35
24 3 1 32
25 20 3 27
26 16 27 29
27 10 14 33
28 22 29 29
29 18 32 15
30 33 6 7
31 35 10 11
32 32 10 21
33 28 18 3
34 22 25 29
35 22 19 31
36 8 13 16
37 26 15 16
38 34 7 22
39 22 25 15
40 26 1 13
41 11 19 23
42 20 25 6
43 27 20 16
44 25 31 15
45 4 30 30
46 26 11 13
47 17 16 21
48 14 11 28
49 1 26 19
50 16 28 25
51 11 34 26
52 28 20 25
53 26 4 8
54 14 31 21
55 14 17 12
56 2 23 9
57 34 30 18
58 1 4 31
59 34 3 33
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
