80
100 100 100
0 19 15 30
1 11 31 16
2 28 15 12
3 13 16 2
4 27 3 4
5 19 4 14
6 10 6 19
7 19 35 25
8 25 25 11
9 11 11 17
10 30 29 32
11 35 23 2
12 9 7 4
13 22 30 16
14 21 21 34
15 13 3 8
16 21 16 10
17 18 29 25
18 7 6 16
19 4 14 20
20 29 18 24
21 11 8 22
22 12 22 5
23 16 24 17
24 20 30 6
25 32 6 33
26 17 5 32
27 5 20 20
28 2 20 2
29 22 29 16
30 16 17 14
31 20 28 30
32 13 34 19
33 28 25 7
34 31 9 12
35 32 23 11
36 35 34 3
37 23 21 32
38 15 14 11
39 29 10 22
40 27 7 35
41 30 7 12
42 28 7 7
43 6 35 26
44 29 6 15
45 6 26 14
46 18 21 29
47 23 13 3
48 3 13 21
49 14 32 25
50 7 26 16
51 23 27 27
52 2 27 34
53 3 27 16
54 20 23 7
55 12 18 22
56 19 33 35
57 34 30 24
58 34 8 24
59 24 15 23
60 33 24 17
61 12 9 18
62 14 28 25
63 28 20 21
64 27 22 35
65 34 34 16
66 19 7 34
67 33 5 29
68 2 1 11
69 1 21 23
70 19 16 32
71 23 19 33
72 16 5 19
73 5 25 22
74 1 4 29
75 4 5 29
76 17 24 9
77 25 13 32
78 24 5 6
79 21 10 29
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
