40
100 100 100
0 16 18 51
1 58 57 4
2 19 99 33
3 76 72 32
4 56 2 15
5 86 39 76
6 40 9 58
7 4 2 62
8 58 57 94
9 63 11 75
10 74 18 98
11 44 61 62
12 72 39 31
13 31 46 84
14 5 35 39
15 4 37 74
16 29 51 82
17 84 46 30
18 81 22 80
19 7 29 86
20 7 81 6
21 54 64 21
22 43 74 91
23 18 42 85
24 16 70 54
25 31 94 34
26 67 13 40
27 15 26 15
28 85 66 95
29 22 38 62
30 7 51 19
31 44 58 82
32 19 62 30
33 17 47 54
34 35 80 32
35 61 46 95
36 24 23 3
37 44 66 86
38 16 39 81
39 60 41 69
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
