80
30 30 30
0 8 4 3
1 8 6 6
2 5 7 9
3 8 7 2
4 4 7 4
5 1 3 3
6 10 6 3
7 4 2 9
8 4 1 8
9 9 8 6
10 8 1 1
11 1 4 1
12 10 9 4
13 6 6 4
14 3 9 2
15 3 4 6
16 9 3 10
17 8 9 3
18 1 4 4
19 1 3 3
20 4 2 10
21 4 6 10
22 8 8 9
23 2 2 3
24 10 3 2
25 6 8 6
26 8 4 8
27 10 2 8
28 5 7 6
29 3 6 6
30 9 4 7
31 8 9 3
32 6 10 10
33 7 1 1
34 6 4 3
35 4 5 6
36 7 8 3
37 8 7 2
38 4 8 9
39 3 2 10
40 2 9 10
41 7 2 1
42 2 7 2
43 10 1 8
44 5 2 7
45 2 9 1
46 8 7 8
47 2 5 4
48 8 10 10
49 9 6 9
50 4 1 8
51 7 3 2
52 3 10 5
53 5 7 3
54 7 1 2
55 5 2 2
56 3 6 8
57 8 5 1
58 9 2 10
59 1 4 2
60 1 9 6
61 10 8 5
62 4 8 5
63 4 3 2
64 10 8 5
65 2 6 10
66 3 7 1
67 2 1 6
68 9 3 8
69 3 2 4
70 9 10 7
71 9 7 4
72 10 8 1
73 10 5 1
74 5 4 6
75 4 1 4
76 7 6 1
77 9 6 2
78 8 3 5
79 6 7 6
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
