80
100 100 100
0 17 99 43
1 56 5 40
2 23 69 67
3 64 88 47
4 35 8 3
5 5 91 83
6 48 48 92
7 3 33 21
8 70 38 2
9 35 52 15
10 34 93 34
11 5 96 10
12 76 100 34
13 40 64 74
14 42 94 58
15 5 96 98
16 62 11 16
17 14 84 47
18 73 76 11
19 72 17 18
20 30 26 43
21 57 53 67
22 28 34 83
23 7 80 12
24 28 68 62
25 55 11 43
26 67 89 35
27 8 67 79
28 30 89 69
29 81 40 37
30 40 1 21
31 3 73 48
32 82 96 93
33 23 52 23
34 20 32 61
35 2 20 57
36 42 3 86
37 38 43 6
38 93 42 38
39 72 70 26
40 59 68 11
41 62 42 97
42 93 30 6
43 35 39 7
44 25 69 23
45 65 36 99
46 93 19 51
47 37 81 6
48 36 68 46
49 49 96 17
50 14 62 8
51 15 71 90
52 94 73 11
53 26 66 45
54 15 63 70
55 59 63 4
56 5 26 80
57 14 99 37
58 44 34 35
59 97 5 33
60 23 84 59
61 90 61 58
62 26 53 66
63 89 7 31
64 95 59 10
65 92 34 13
66 66 90 51
67 52 54 12
68 38 78 77
69 100 29 23
70 65 86 93
71 44 34 21
72 82 86 79
73 11 13 74
74 16 8 42
75 14 69 60
76 66 84 68
77 71 1 47
78 13 76 77
79 91 85 31
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
