40
100 100 100
0 27 7 35
1 30 7 12
2 28 7 7
3 6 35 26
4 29 6 15
5 6 26 14
6 18 21 29
7 23 13 3
8 3 13 21
9 14 32 25
10 7 26 16
11 23 27 27
12 2 27 34
13 3 27 16
14 20 23 7
15 12 18 22
16 19 33 35
17 34 30 24
18 34 8 24
19 24 15 23
20 33 24 17
21 12 9 18
22 14 28 25
23 28 20 21
24 27 22 35
25 34 34 16
26 19 7 34
27 33 5 29
28 2 1 11
29 1 21 23
30 19 16 32
31 23 19 33
32 16 5 19
33 5 25 22
34 1 4 29
35 4 5 29
36 17 24 9
37 25 13 32
38 24 5 6
39 21 10 29
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
