40
100 100 100
0 2 3 10
1 21 21 7
2 17 32 7
3 17 9 18
4 28 7 22
5 29 6 1
6 26 25 15
7 23 17 18
8 25 34 15
9 33 1 28
10 3 18 21
11 19 16 26
12 33 35 4
13 22 14 7
14 20 1 4
15 22 32 14
16 23 34 32
17 25 23 33
18 1 35 12
19 18 4 12
20 23 11 3
21 6 24 5
22 17 17 11
23 15 19 27
24 25 12 29
25 23 12 31
26 11 18 13
27 30 24 32
28 31 29 27
29 27 31 23
30 31 1 7
31 12 30 7
32 34 24 27
33 7 31 12
34 3 23 23
35 25 12 1
36 23 26 31
37 21 14 32
38 27 34 6
39 16 19 8
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
