80
100 100 100
0 51 48 49
1 79 88 100
2 36 80 45
3 3 97 96
4 5 34 98
5 5 19 61
6 67 98 59
7 70 68 68
8 37 21 63
9 21 82 87
10 2 87 9
11 73 98 3
12 66 38 24
13 32 41 50
14 13 73 27
15 72 26 13
16 34 81 16
17 34 35 42
18 13 33 89
19 62 10 32
20 94 79 40
21 68 5 54
22 35 73 74
23 73 80 64
24 55 64 69
25 11 90 12
26 6 56 31
27 47 5 75
28 20 10 73
29 80 73 55
30 88 98 59
31 21 8 91
32 93 74 81
33 79 29 40
34 55 91 99
35 12 72 15
36 84 22 44
37 14 48 7
38 57 9 27
39 60 75 96
40 51 13 65
41 86 31 83
42 14 48 48
43 68 37 17
44 79 77 79
45 25 67 54
46 14 73 3
47 21 56 59
48 31 15 94
49 46 99 42
50 29 40 81
51 46 90 63
52 60 57 89
53 79 95 31
54 55 81 73
55 71 58 35
56 3 3 45
57 39 65 32
58 53 14 38
59 44 94 75
60 83 1 85
61 100 38 29
62 60 98 88
63 79 94 98
64 67 16 21
65 39 66 92
66 8 51 41
67 46 67 12
68 94 60 82
69 85 49 16
70 76 65 42
71 71 98 9
72 99 73 87
73 1 39 86
74 46 99 25
75 20 79 34
76 89 62 92
77 92 56 3
78 60 13 15
79 16 90 75
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
