40
100 100 100
0 3 35 10
1 7 29 27
2 2 10 33
3 9 26 4
4 18 13 21
5 10 9 34
6 17 8 34
7 22 20 8
8 19 7 9
9 15 18 15
10 22 6 24
11 11 14 23
12 13 6 35
13 27 2 31
14 31 34 32
15 1 28 21
16 4 27 10
17 12 12 5
18 24 11 5
19 30 26 9
20 4 18 23
21 1 18 1
22 28 11 26
23 4 32 14
24 32 13 12
25 26 25 3
26 7 18 2
27 15 27 25
28 18 9 17
29 15 32 10
30 22 33 22
31 17 31 22
32 29 18 21
33 19 7 9
34 9 12 32
35 18 2 21
36 18 11 6
37 34 35 9
38 25 27 18
39 12 17 12
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
