60
30 30 30
0 4 8 2
1 7 6 7
2 3 10 1
3 3 8 10
4 3 2 5
5 4 7 9
6 4 3 8
7 9 4 6
8 7 10 8
9 6 5 7
10 1 2 4
11 10 5 7
12 3 2 2
13 1 9 5
14 5 8 9
15 5 4 9
16 8 7 4
17 10 9 1
18 8 7 4
19 6 3 2
20 8 10 10
21 3 4 4
22 7 7 5
23 10 9 3
24 8 10 2
25 9 9 5
26 10 5 6
27 6 9 9
28 6 2 2
29 7 2 10
30 5 7 8
31 5 9 1
32 8 1 4
33 6 6 8
34 1 8 2
35 2 2 3
36 7 5 5
37 5 2 7
38 5 2 2
39 2 1 1
40 9 4 6
41 2 10 1
42 7 9 6
43 3 9 2
44 9 2 10
45 4 1 1
46 9 5 7
47 8 10 5
48 6 1 5
49 3 9 10
50 3 2 5
51 1 10 3
52 6 3 9
53 8 8 9
54 6 6 3
55 5 7 6
56 1 6 7
57 2 7 10
58 8 1 9
59 3 10 8
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
