40
100 100 100
0 19 11 14
1 10 17 17
2 35 13 22
3 8 34 24
4 18 30 16
5 9 28 16
6 27 6 16
7 24 2 23
8 4 14 28
9 8 23 22
10 2 19 20
11 8 26 11
12 4 17 8
13 22 29 25
14 5 31 31
15 2 33 10
16 1 24 14
17 2 6 22
18 19 10 4
19 2 2 23
20 33 3 35
21 3 13 29
22 23 24 3
23 18 8 28
24 2 12 17
25 23 6 4
26 35 25 15
27 2 34 2
28 26 13 21
29 30 19 31
30 25 34 1
31 11 28 34
32 33 5 1
33 11 29 21
34 27 29 35
35 21 8 4
36 33 26 23
37 6 4 24
38 10 21 27
39 22 29 34
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
