80
100 100 100
0 82 31 71
1 33 58 30
2 100 30 47
3 86 50 32
4 28 81 66
5 7 41 11
6 30 91 61
7 93 80 3
8 98 82 78
9 18 60 92
10 45 61 16
11 53 22 76
12 71 13 96
13 58 64 42
14 90 32 22
15 14 69 14
16 32 9 3
17 13 83 29
18 44 78 9
19 100 94 83
20 40 40 59
21 81 24 15
22 66 4 37
23 20 49 56
24 41 82 34
25 99 27 20
26 77 5 25
27 2 97 61
28 93 100 28
29 58 23 53
30 26 79 25
31 71 24 1
32 43 98 83
33 4 62 7
34 20 80 81
35 90 99 20
36 15 1 86
37 97 24 69
38 42 44 33
39 41 44 3
40 33 67 10
41 15 68 4
42 5 1 21
43 9 50 34
44 28 11 42
45 16 60 26
46 5 9 89
47 64 86 14
48 9 99 18
49 22 2 3
50 59 78 71
51 51 76 65
52 22 90 97
53 70 49 35
54 7 60 18
55 7 34 75
56 89 77 5
57 88 36 95
58 65 41 83
59 27 5 64
60 80 87 6
61 52 30 81
62 28 11 92
63 21 61 92
64 51 28 74
65 68 12 9
66 89 76 53
67 51 1 68
68 17 39 27
69 77 4 32
70 69 66 3
71 36 50 72
72 49 98 28
73 62 60 6
74 29 57 92
75 82 1 50
76 57 76 37
77 70 38 12
78 3 65 69
79 83 56 74
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
