60
100 100 100
0 7 81 6
1 54 64 21
2 43 74 91
3 18 42 85
4 16 70 54
5 31 94 34
6 67 13 40
7 15 26 15
8 85 66 95
9 22 38 62
10 7 51 19
11 44 58 82
12 19 62 30
13 17 47 54
14 35 80 32
15 61 46 95
16 24 23 3
17 44 66 86
18 16 39 81
19 60 41 69
20 33 15 75
21 93 75 4
22 18 6 12
23 24 18 11
24 63 52 85
25 33 52 87
26 17 10 72
27 11 91 13
28 22 10 88
29 72 22 7
30 84 39 86
31 39 53 31
32 48 68 89
33 26 7 77
34 51 64 63
35 1 74 11
36 23 56 3
37 47 14 100
38 77 21 97
39 28 39 73
40 100 88 33
41 67 14 65
42 39 7 57
43 14 64 91
44 55 46 32
45 77 16 83
46 16 14 14
47 69 71 61
48 47 47 12
49 88 71 16
50 18 45 81
51 83 52 68
52 55 87 21
53 40 79 17
54 53 32 58
55 50 43 77
56 73 46 8
57 96 60 15
58 87 45 45
59 68 66 70
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
