80
30 30 30
0 2 8 4
1 4 7 4
2 4 1 9
3 10 3 2
4 2 10 7
5 8 3 9
6 9 7 8
7 2 5 8
8 1 1 2
9 6 3 9
10 9 9 7
11 5 4 4
12 3 6 5
13 5 10 6
14 10 9 6
15 10 7 6
16 8 1 1
17 7 6 2
18 1 1 5
19 10 5 9
20 1 10 1
21 2 10 2
22 6 7 4
23 8 4 4
24 2 6 2
25 2 4 8
26 4 1 8
27 3 5 2
28 5 3 2
29 3 9 4
30 7 1 9
31 2 7 1
32 10 2 10
33 6 3 2
34 7 9 8
35 5 5 9
36 9 10 2
37 6 2 1
38 1 1 2
39 10 6 3
40 6 4 4
41 2 4 4
42 1 1 9
43 8 7 10
44 5 1 3
45 6 9 10
46 9 5 9
47 8 5 1
48 10 8 9
49 4 1 8
50 3 9 9
51 2 5 1
52 5 8 10
53 4 10 7
54 8 1 6
55 2 10 10
56 5 3 2
57 1 4 6
58 3 7 6
59 1 1 2
60 1 9 2
61 8 10 1
62 9 7 8
63 10 10 9
64 10 3 10
65 7 2 6
66 10 5 6
67 4 1 1
68 4 3 9
69 3 9 2
70 1 7 7
71 10 9 4
72 3 1 1
73 3 3 6
74 2 6 5
75 6 5 9
76 4 4 9
77 1 5 2
78 3 1 1
79 7 3 3
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
