80
100 100 100
0 7 76 76
1 27 25 47
2 24 57 2
3 43 14 30
4 21 82 22
5 57 91 42
6 28 4 10
7 41 79 74
8 67 58 62
9 48 35 69
10 70 57 24
11 37 31 81
12 36 85 22
13 15 68 40
14 74 66 2
15 78 36 62
16 24 96 93
17 40 77 97
18 38 96 69
19 83 70 37
20 60 73 97
21 19 79 36
22 54 94 10
23 17 89 71
24 26 79 47
25 46 34 24
26 76 71 81
27 72 81 79
28 88 68 9
29 61 67 24
30 51 66 34
31 71 59 22
32 36 24 21
33 79 27 59
34 10 31 16
35 36 33 2
36 60 22 16
37 44 7 64
38 1 24 78
39 26 69 87
40 13 68 72
41 11 17 8
42 13 33 69
43 11 15 73
44 6 52 14
45 4 2 88
46 19 38 8
47 52 4 71
48 31 86 52
49 24 40 49
50 100 82 44
51 47 16 36
52 78 34 75
53 35 9 28
54 48 79 30
55 96 41 76
56 44 87 88
57 96 71 55
58 2 33 3
59 50 24 41
60 60 60 93
61 82 34 69
62 45 53 10
63 74 72 95
64 73 38 79
65 51 95 13
66 5 85 81
67 68 47 23
68 28 42 5
69 4 79 69
70 90 88 78
71 67 84 94
72 35 62 20
73 90 38 55
74 26 83 3
75 29 30 17
76 25 96 21
77 50 35 2
78 54 46 13
79 23 20 3
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
