60
100 100 100
0 75 65 55
1 54 34 29
2 84 1 56
3 30 96 63
4 90 61 36
5 52 55 66
6 35 100 63
7 56 80 34
8 75 66 13
9 76 83 11
10 3 16 42
11 82 74 60
12 79 4 37
13 6 75 33
14 90 78 25
15 32 13 66
16 23 79 36
17 98 29 53
18 93 8 6
19 86 60 35
20 17 29 84
21 55 17 36
22 51 61 100
23 20 36 36
24 5 22 22
25 30 40 35
26 34 8 23
27 19 94 36
28 69 48 97
29 74 44 83
30 95 32 1
31 79 62 96
32 81 6 24
33 9 94 12
34 77 58 83
35 53 58 96
36 80 22 33
37 73 23 74
38 32 9 59
39 26 83 45
40 30 69 41
41 90 87 1
42 62 75 100
43 98 21 23
44 83 97 68
45 94 25 26
46 48 82 40
47 24 60 87
48 81 84 11
49 77 83 98
50 85 28 36
51 69 44 16
52 58 77 71
53 10 75 90
54 76 79 39
55 55 43 17
56 96 12 58
57 13 85 55
58 28 50 63
59 71 59 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
