80
100 100 100
0 4 20 17
1 3 16 28
2 20 24 29
3 20 25 16
4 31 22 2
5 5 8 18
6 17 11 34
7 17 28 30
8 16 13 12
9 23 3 22
10 26 15 18
11 21 7 26
12 15 30 6
13 34 27 5
14 13 3 33
15 24 1 15
16 30 17 22
17 2 19 9
18 23 31 26
19 33 4 13
20 31 22 1
21 12 11 33
22 7 8 33
23 5 3 12
24 21 27 23
25 17 23 2
26 31 4 2
27 14 29 19
28 19 26 25
29 24 8 21
30 20 2 25
31 29 34 9
32 16 4 3
33 29 3 12
34 23 5 28
35 14 25 11
36 13 26 34
37 32 19 23
38 34 7 3
39 2 8 25
40 28 12 32
41 12 28 35
42 11 13 6
43 30 30 30
44 28 1 10
45 32 8 8
46 12 30 30
47 22 29 6
48 20 22 21
49 21 11 25
50 25 32 28
51 2 16 29
52 16 21 17
53 17 10 26
54 24 28 32
55 22 32 35
56 27 8 10
57 21 25 2
58 5 15 5
59 5 7 9
60 6 11 21
61 29 3 13
62 29 8 26
63 23 33 11
64 18 15 23
65 26 32 30
66 19 3 10
67 1 35 24
68 2 33 12
69 13 35 32
70 13 22 11
71 17 5 20
72 33 7 5
73 34 12 31
74 32 3 18
75 27 22 33
76 21 4 25
77 21 2 15
78 19 35 2
79 21 29 11
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
