80
100 100 100
0 24 16 20
1 26 1 31
2 11 23 14
3 20 6 4
4 3 19 17
5 2 13 3
6 29 26 19
7 17 29 9
8 17 20 1
9 24 1 17
10 6 10 13
11 20 26 14
12 6 12 10
13 16 23 6
14 11 14 12
15 35 6 5
16 14 35 32
17 5 32 1
18 14 20 24
19 18 9 6
20 34 31 22
21 1 8 19
22 4 21 20
23 4 10 6
24 3 19 6
25 3 2 23
26 24 25 28
27 35 29 11
28 10 3 32
29 21 22 14
30 1 30 13
31 1 19 11
32 22 29 16
33 18 29 24
34 6 24 35
35 33 30 27
36 12 4 22
37 12 11 29
38 4 10 19
39 23 29 18
40 27 22 34
41 31 12 7
42 14 8 6
43 35 12 6
44 20 14 20
45 1 6 7
46 5 21 14
47 27 30 35
48 7 17 18
49 21 5 18
50 31 19 27
51 17 20 12
52 14 1 18
53 21 32 25
54 32 3 18
55 9 19 31
56 32 24 21
57 35 28 2
58 24 22 17
59 20 8 22
60 22 23 7
61 32 7 10
62 31 16 5
63 6 23 6
64 16 21 22
65 12 26 6
66 11 13 2
67 30 30 18
68 13 28 24
69 6 32 12
70 10 31 35
71 13 30 7
72 28 28 23
73 31 20 15
74 14 19 29
75 24 21 31
76 28 7 35
77 33 28 7
78 30 20 17
79 22 31 31
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
