80
100 100 100
0 21 3 15
1 16 4 23
2 1 35 18
3 33 10 8
4 12 23 11
5 26 6 34
6 14 33 25
7 1 8 23
8 24 14 16
9 31 16 4
10 7 29 7
11 12 22 22
12 10 21 20
13 14 34 29
14 26 24 24
15 34 34 32
16 28 28 22
17 24 34 29
18 3 8 10
19 17 35 27
20 28 5 17
21 5 24 12
22 15 19 14
23 11 8 3
24 14 31 2
25 8 17 9
26 12 22 35
27 18 20 28
28 30 17 15
29 4 17 9
30 29 25 35
31 17 19 3
32 33 26 26
33 7 20 33
34 34 31 29
35 31 34 7
36 23 15 14
37 29 17 32
38 32 29 1
39 28 6 6
40 17 35 20
41 22 3 27
42 24 21 32
43 6 4 11
44 16 27 10
45 34 35 21
46 22 21 9
47 2 5 12
48 20 9 29
49 32 30 1
50 30 2 8
51 27 20 24
52 31 8 5
53 23 30 19
54 32 35 8
55 34 3 31
56 17 15 30
57 10 17 14
58 15 6 18
59 11 5 16
60 5 29 31
61 28 22 16
62 10 32 31
63 17 3 17
64 17 16 26
65 20 12 33
66 15 22 19
67 2 32 32
68 28 5 3
69 1 10 2
70 14 10 31
71 23 15 23
72 9 18 21
73 12 17 30
74 32 7 33
75 9 29 21
76 25 18 27
77 13 32 31
78 3 14 12
79 8 1 21
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
