80
100 100 100
0 26 28 35
1 1 91 60
2 2 69 14
3 37 39 79
4 85 12 22
5 64 94 1
6 97 49 38
7 79 99 9
8 13 55 77
9 75 58 81
10 63 87 49
11 10 23 64
12 15 83 64
13 5 81 30
14 67 80 48
15 49 95 67
16 60 21 23
17 10 69 1
18 33 61 75
19 41 100 52
20 27 63 94
21 31 70 6
22 10 59 25
23 34 94 3
24 48 69 89
25 65 78 30
26 2 48 78
27 29 69 65
28 87 87 59
29 4 63 22
30 12 75 22
31 12 4 55
32 45 39 33
33 83 29 97
34 50 6 19
35 38 94 46
36 95 91 60
37 13 1 90
38 91 60 69
39 11 8 85
40 100 49 32
41 58 81 6
42 47 92 59
43 73 48 71
44 56 33 18
45 56 59 10
46 16 80 45
47 20 54 89
48 47 100 84
49 4 100 9
50 98 41 75
51 65 20 93
52 4 52 19
53 20 58 95
54 63 39 37
55 37 64 79
56 90 93 26
57 82 29 73
58 13 89 53
59 86 83 33
60 30 17 79
61 69 44 67
62 56 88 99
63 22 69 51
64 98 1 10
65 80 90 64
66 6 22 13
67 6 64 27
68 38 41 32
69 52 80 32
70 31 35 61
71 67 47 88
72 30 23 84
73 8 58 77
74 8 85 27
75 9 18 56
76 57 17 21
77 31 50 17
78 73 94 96
79 68 77 50
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
