80
100 100 100
0 53 41 83
1 31 86 46
2 79 42 32
3 36 46 3
4 76 8 11
5 55 11 38
6 27 17 53
7 53 98 69
8 72 69 32
9 30 30 49
10 86 82 92
11 99 64 6
12 26 19 9
13 61 84 45
14 59 60 95
15 37 7 22
16 59 44 29
17 50 83 72
18 20 15 45
19 10 40 56
20 83 50 68
21 32 21 61
22 32 61 14
23 44 68 47
24 58 86 17
25 90 15 94
26 48 14 91
27 14 56 55
28 4 57 6
29 61 81 44
30 46 48 39
31 56 79 84
32 37 97 54
33 78 72 20
34 88 26 33
35 90 66 31
36 98 96 8
37 64 59 90
38 42 39 31
39 81 27 63
40 76 19 100
41 86 19 35
42 79 19 20
43 17 100 75
44 81 16 43
45 17 73 40
46 50 59 81
47 64 36 7
48 8 37 60
49 40 92 70
50 20 72 44
51 65 75 75
52 4 78 95
53 9 77 44
54 56 65 19
55 32 50 62
56 52 92 100
57 97 86 69
58 97 21 68
59 68 41 66
60 94 68 48
61 33 24 49
62 40 79 71
63 78 56 58
64 76 61 100
65 95 97 45
66 54 20 97
67 94 12 81
68 6 3 31
69 1 59 65
70 54 45 91
71 66 55 94
72 44 13 55
73 12 72 63
74 2 9 81
75 10 15 82
76 48 66 26
77 71 37 90
78 67 15 17
79 60 28 83
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
