60
100 100 100
0 16 40 33
1 86 32 52
2 90 81 25
3 11 32 66
4 41 89 71
5 61 15 67
6 88 14 9
7 54 47 60
8 4 72 76
9 23 71 61
10 22 31 68
11 15 56 44
12 86 57 56
13 25 91 36
14 42 9 36
15 85 49 61
16 26 2 93
17 22 47 14
18 26 60 44
19 27 71 97
20 41 79 19
21 22 86 41
22 59 6 38
23 45 23 38
24 22 93 53
25 100 44 87
26 75 7 8
27 59 85 70
28 68 40 14
29 80 86 47
30 20 19 61
31 43 55 91
32 17 37 1
33 97 78 64
34 77 21 43
35 81 6 8
36 59 89 18
37 23 73 46
38 54 82 26
39 74 92 21
40 76 17 89
41 55 7 22
42 19 43 74
43 7 70 59
44 78 48 51
45 60 43 53
46 62 97 86
47 95 68 92
48 53 65 30
49 44 71 32
50 39 76 57
51 63 89 21
52 85 39 90
53 10 94 52
54 82 97 1
55 70 1 41
56 9 80 27
57 71 3 78
58 43 86 35
59 23 55 98
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
