80
30 30 30
0 4 10 4
1 10 10 9
2 8 4 5
3 7 1 4
4 8 9 7
5 4 1 10
6 2 3 10
7 10 5 7
8 1 8 1
9 2 2 1
10 9 2 5
11 9 6 2
12 5 6 1
13 3 9 5
14 3 2 3
15 3 6 3
16 5 5 4
17 8 7 1
18 10 9 7
19 9 3 5
20 3 5 5
21 8 1 6
22 9 9 7
23 2 3 8
24 6 10 1
25 6 9 2
26 5 6 6
27 1 6 10
28 7 9 4
29 10 1 7
30 5 3 1
31 2 8 2
32 1 8 10
33 2 8 1
34 10 1 6
35 9 3 8
36 3 1 8
37 6 10 9
38 4 4 8
39 10 2 3
40 6 3 5
41 5 8 1
42 3 3 1
43 7 5 10
44 7 6 2
45 1 5 8
46 7 4 9
47 2 4 7
48 5 5 9
49 3 8 2
50 3 10 8
51 10 3 5
52 3 6 1
53 5 4 1
54 5 2 4
55 2 3 8
56 3 10 10
57 10 9 8
58 4 7 5
59 10 6 10
60 5 1 3
61 4 10 2
62 2 7 9
63 10 1 7
64 4 2 8
65 7 7 1
66 2 9 10
67 3 6 7
68 3 6 6
69 10 10 2
70 9 10 5
71 10 5 10
72 4 4 1
73 9 8 3
74 2 10 4
75 2 4 4
76 9 3 1
77 10 9 4
78 3 4 3
79 10 5 1
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
