80
100 100 100
0 30 12 20
1 6 33 1
2 25 30 21
3 9 29 5
4 31 6 35
5 11 1 2
6 31 15 22
7 28 35 16
8 19 1 17
9 11 29 34
10 8 6 18
11 4 32 10
12 21 8 30
13 27 26 29
14 21 21 9
15 18 24 21
16 3 20 22
17 7 24 32
18 26 1 32
19 10 35 28
20 27 21 21
21 20 33 4
22 21 33 1
23 14 5 2
24 31 21 17
25 15 30 5
26 8 22 20
27 2 23 30
28 2 16 22
29 17 13 3
30 2 8 18
31 23 7 35
32 5 34 8
33 26 6 15
34 7 25 2
35 25 23 9
36 10 35 19
37 16 25 27
38 18 12 19
39 13 16 35
40 5 26 18
41 30 30 14
42 31 30 10
43 7 8 34
44 20 13 23
45 14 15 14
46 8 26 34
47 30 3 34
48 4 3 5
49 24 6 7
50 22 13 21
51 6 2 4
52 33 6 26
53 14 26 14
54 3 1 31
55 16 33 4
56 35 33 31
57 17 28 27
58 18 26 7
59 26 14 23
60 5 8 2
61 2 33 3
62 11 15 11
63 29 12 12
64 17 31 23
65 15 1 8
66 30 1 20
67 3 30 24
68 13 3 16
69 12 2 13
70 7 28 24
71 7 12 4
72 32 3 5
73 11 35 26
74 19 18 25
75 32 35 15
76 11 3 15
77 14 17 30
78 27 13 29
79 5 4 15
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
