60
100 100 100
0 58 97 85
1 8 50 81
2 44 96 15
3 6 3 65
4 76 79 80
5 24 30 93
6 12 71 38
7 51 83 22
8 85 32 67
9 55 97 13
10 95 73 12
11 82 65 53
12 49 43 7
13 14 90 16
14 50 20 78
15 83 7 30
16 27 64 66
17 44 14 32
18 64 3 39
19 62 77 77
20 66 44 39
21 60 31 54
22 35 35 92
23 96 46 5
24 45 63 46
25 80 95 60
26 22 98 89
27 46 2 10
28 35 14 77
29 35 35 97
30 62 64 46
31 12 2 44
32 60 19 61
33 96 65 80
34 35 65 50
35 31 71 51
36 89 8 6
37 2 10 53
38 65 16 77
39 6 99 50
40 13 77 37
41 37 68 33
42 38 2 87
43 95 30 15
44 14 99 68
45 79 21 86
46 87 64 76
47 12 42 80
48 1 5 15
49 58 28 81
50 88 90 61
51 50 33 40
52 29 54 44
53 42 91 51
54 93 84 51
55 92 63 58
56 72 10 3
57 61 58 18
58 5 5 43
59 95 47 86
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
