60
100 100 100
0 12 1 82
1 42 33 91
2 25 7 35
3 90 38 46
4 55 34 57
5 43 40 22
6 40 10 52
7 25 66 46
8 96 44 73
9 42 41 45
10 84 16 14
11 2 7 75
12 9 96 17
13 91 33 8
14 31 52 2
15 10 54 4
16 10 12 15
17 15 64 86
18 86 25 98
19 92 58 80
20 100 96 56
21 35 52 69
22 34 59 44
23 42 50 98
24 8 1 89
25 57 7 75
26 44 75 83
27 28 40 94
28 62 81 82
29 52 89 42
30 94 16 20
31 100 26 29
32 90 27 60
33 79 51 7
34 62 72 82
35 63 54 88
36 21 35 46
37 72 43 45
38 97 19 63
39 61 70 43
40 73 2 35
41 30 52 65
42 56 70 16
43 76 57 45
44 70 88 43
45 10 84 86
46 74 31 37
47 48 46 58
48 39 32 78
49 3 74 55
50 44 78 70
51 30 95 73
52 79 56 71
53 74 11 23
54 39 89 60
55 38 46 33
56 6 65 23
57 95 84 50
58 2 11 87
59 96 8 93
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
