80
100 100 100
0 9 10 26
1 22 32 28
2 31 3 21
3 19 23 4
4 33 12 16
5 32 11 11
6 23 26 11
7 4 22 35
8 2 20 35
9 14 8 12
10 22 10 13
11 18 26 20
12 1 17 3
13 12 33 25
14 4 11 12
15 27 19 11
16 9 19 20
17 21 28 28
18 19 19 33
19 26 6 27
20 15 21 10
21 26 21 24
22 2 14 3
23 27 12 9
24 4 30 6
25 14 13 28
26 2 23 25
27 14 23 9
28 7 7 3
29 19 15 17
30 17 30 8
31 35 31 22
32 21 29 1
33 24 32 32
34 16 20 3
35 21 4 11
36 35 8 31
37 29 22 10
38 1 18 12
39 14 17 15
40 4 2 20
41 16 12 27
42 16 32 21
43 12 3 33
44 3 29 11
45 33 19 24
46 20 20 9
47 15 32 19
48 29 22 16
49 19 35 35
50 21 10 9
51 3 29 19
52 16 3 9
53 35 34 27
54 5 17 18
55 34 35 27
56 23 29 22
57 20 17 31
58 21 19 32
59 30 14 24
60 9 1 15
61 34 10 6
62 16 18 22
63 31 19 13
64 14 35 31
65 29 11 29
66 15 20 19
67 30 3 25
68 9 24 5
69 21 4 35
70 32 33 2
71 4 30 12
72 18 11 4
73 13 18 28
74 21 27 4
75 15 35 12
76 23 35 17
77 12 31 5
78 10 32 29
79 6 12 1
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
