80
100 100 100
0 33 90 9
1 35 82 50
2 40 79 66
3 49 57 50
4 1 55 66
5 91 32 9
6 27 43 47
7 71 63 54
8 81 66 57
9 13 3 66
10 80 44 28
11 31 83 96
12 69 55 61
13 98 39 49
14 7 19 100
15 78 67 10
16 23 39 10
17 53 25 53
18 91 46 22
19 23 48 46
20 91 70 20
21 12 45 72
22 62 97 60
23 23 67 42
24 27 12 43
25 29 80 94
26 94 86 47
27 5 31 74
28 44 10 31
29 48 28 54
30 14 94 17
31 86 50 89
32 9 11 93
33 51 15 93
34 17 41 72
35 29 68 39
36 36 51 10
37 32 1 88
38 38 68 79
39 12 45 28
40 10 60 81
41 52 66 85
42 46 74 54
43 33 53 41
44 63 8 65
45 93 20 5
46 81 93 20
47 69 42 66
48 24 49 28
49 46 1 59
50 93 40 53
51 69 47 63
52 53 76 34
53 81 34 26
54 99 17 48
55 35 75 22
56 67 71 80
57 61 28 29
58 29 61 72
59 15 19 48
60 84 63 17
61 55 96 31
62 73 100 14
63 63 86 58
64 94 6 57
65 16 40 30
66 45 54 71
67 82 27 39
68 3 7 95
69 100 100 54
70 78 72 99
71 20 49 21
72 13 86 47
73 94 75 52
74 68 72 88
75 80 76 87
76 62 72 28
77 33 34 14
78 84 11 39
79 77 9 4
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
