40
100 100 100
0 29 12 5
1 6 31 20
2 4 19 13
3 28 21 13
4 21 35 24
5 15 23 3
6 16 22 5
7 5 27 7
8 9 4 23
9 15 31 18
10 3 33 35
11 25 2 3
12 30 26 30
13 30 2 20
14 20 25 34
15 35 12 2
16 29 4 22
17 20 28 29
18 28 23 2
19 8 10 8
20 23 10 18
21 34 35 33
22 27 6 20
23 35 11 28
24 9 33 32
25 8 16 24
26 29 8 4
27 8 31 12
28 1 25 32
29 26 32 8
30 19 30 5
31 18 7 2
32 25 3 30
33 23 2 9
34 27 32 34
35 35 13 19
36 23 21 13
37 28 8 35
38 28 32 26
39 18 10 10
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
