40
100 100 100
0 11 50 97
1 98 1 4
2 78 98 82
3 37 87 68
4 9 35 40
5 86 26 5
6 81 67 44
7 75 92 14
8 19 99 27
9 10 15 29
10 14 81 87
11 8 58 63
12 55 1 15
13 69 86 54
14 63 44 36
15 20 52 14
16 41 39 8
17 77 24 5
18 13 26 19
19 51 24 83
20 42 99 5
21 83 91 31
22 95 5 50
23 25 49 55
24 34 89 91
25 35 37 4
26 12 17 79
27 88 39 22
28 25 28 41
29 50 10 23
30 14 50 95
31 96 96 66
32 58 76 6
33 44 24 56
34 36 6 83
35 33 2 41
36 5 91 17
37 81 65 26
38 74 13 65
39 50 46 38
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
