80
100 100 100
0 25 96 68
1 97 27 21
2 97 94 50
3 98 43 63
4 57 6 62
5 20 81 16
6 89 100 16
7 96 9 33
8 32 66 61
9 45 38 51
10 93 7 6
11 52 100 29
12 67 12 62
13 43 15 62
14 3 7 58
15 27 3 12
16 72 71 22
17 26 26 55
18 96 4 19
19 43 80 55
20 5 56 31
21 70 97 81
22 27 66 13
23 6 61 36
24 65 33 88
25 100 90 63
26 6 5 76
27 35 86 74
28 49 39 8
29 96 10 2
30 21 81 78
31 23 41 5
32 83 54 15
33 45 74 90
34 15 57 84
35 83 55 73
36 97 36 8
37 59 94 20
38 36 79 7
39 64 97 40
40 65 41 43
41 20 60 30
42 35 53 22
43 88 4 85
44 16 90 38
45 67 88 15
46 45 15 64
47 3 39 75
48 84 3 77
49 50 13 20
50 10 51 67
51 59 38 93
52 11 96 63
53 20 63 89
54 92 14 61
55 62 49 94
56 58 12 99
57 75 52 33
58 35 29 99
59 45 100 30
60 90 80 75
61 74 67 59
62 74 97 44
63 36 40 45
64 22 44 89
65 84 95 93
66 95 27 11
67 10 6 40
68 17 39 53
69 23 7 48
70 2 53 10
71 67 61 78
72 6 85 66
73 51 58 95
74 8 33 25
75 66 36 72
76 13 14 74
77 63 45 38
78 2 15 69
79 42 89 36
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
