80
30 30 30
0 3 1 1
1 6 10 8
2 7 2 4
3 9 7 4
4 8 5 4
5 10 7 1
6 3 2 10
7 7 8 1
8 2 6 5
9 2 7 6
10 10 9 6
11 1 7 9
12 7 10 10
13 1 2 4
14 5 2 4
15 7 7 7
16 9 8 5
17 3 9 7
18 4 8 6
19 6 4 2
20 9 8 7
21 2 9 3
22 2 1 3
23 5 8 1
24 3 5 1
25 5 5 9
26 10 7 3
27 2 6 6
28 4 8 1
29 9 6 1
30 9 10 3
31 1 1 4
32 3 8 7
33 3 4 4
34 7 10 1
35 1 8 3
36 4 4 1
37 9 5 9
38 8 6 10
39 4 10 4
40 10 3 9
41 4 9 10
42 9 10 6
43 6 5 10
44 2 1 7
45 9 9 6
46 3 1 9
47 9 1 2
48 4 7 3
49 2 2 2
50 7 10 4
51 1 10 8
52 5 9 8
53 10 1 9
54 7 7 6
55 7 9 10
56 7 2 9
57 9 10 9
58 2 2 2
59 8 8 5
60 1 2 4
61 1 3 5
62 8 1 2
63 3 8 3
64 8 4 6
65 8 3 8
66 1 2 7
67 3 1 9
68 1 4 2
69 8 5 10
70 7 5 9
71 10 5 4
72 1 3 4
73 4 7 6
74 8 7 3
75 3 5 3
76 9 7 6
77 3 6 3
78 4 2 5
79 9 8 7
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
