40
100 100 100
0 19 12 8
1 30 16 15
2 5 30 14
3 34 28 13
4 29 33 32
5 2 19 11
6 29 21 25
7 22 2 33
8 6 32 9
9 18 9 22
10 6 31 9
11 13 10 27
12 34 12 13
13 26 11 35
14 15 29 11
15 22 27 2
16 13 5 5
17 26 22 32
18 13 12 13
19 29 3 7
20 31 9 17
21 13 3 24
22 32 33 10
23 4 22 11
24 24 9 8
25 29 34 14
26 24 4 19
27 22 31 24
28 20 15 1
29 23 17 1
30 29 25 26
31 32 21 24
32 1 22 26
33 32 16 2
34 24 2 27
35 32 29 3
36 2 35 28
37 32 20 32
38 3 26 9
39 21 5 22
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
