40
100 100 100
0 21 34 30
1 3 18 29
2 16 34 6
3 2 1 23
4 27 28 28
5 9 11 33
6 5 25 14
7 18 30 8
8 30 11 24
9 20 34 5
10 34 26 4
11 29 23 19
12 17 16 3
13 5 32 6
14 18 7 27
15 29 3 11
16 10 23 23
17 16 5 11
18 23 1 14
19 22 27 27
20 23 16 14
21 21 11 19
22 12 13 33
23 34 16 2
24 16 22 16
25 28 34 21
26 8 35 31
27 16 1 4
28 12 5 27
29 13 12 34
30 22 23 16
31 4 1 16
32 21 7 22
33 34 23 28
34 12 23 18
35 11 25 18
36 32 3 2
37 1 4 19
38 23 6 27
39 2 35 18
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
