60
100 100 100
0 25 14 18
1 5 22 11
2 3 9 9
3 34 1 29
4 30 6 1
5 26 20 35
6 5 31 21
7 34 22 10
8 27 1 11
9 7 33 17
10 28 17 4
11 18 10 11
12 32 2 4
13 1 28 24
14 4 19 27
15 7 24 29
16 28 3 33
17 1 7 7
18 1 16 30
19 32 17 33
20 4 20 4
21 11 5 24
22 6 15 35
23 3 11 4
24 21 7 30
25 10 9 13
26 26 21 15
27 6 11 4
28 23 9 14
29 4 5 4
30 35 23 19
31 14 18 15
32 12 10 7
33 31 31 22
34 10 27 19
35 17 20 2
36 34 12 10
37 2 10 22
38 11 17 20
39 11 14 4
40 9 34 24
41 34 10 8
42 34 33 18
43 35 15 22
44 20 3 22
45 7 29 6
46 31 35 6
47 34 4 12
48 11 24 22
49 16 14 18
50 33 3 2
51 19 35 10
52 24 4 22
53 15 6 22
54 2 3 21
55 10 2 5
56 25 25 8
57 9 9 19
58 34 2 7
59 15 28 20
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
