60
30 30 30
0 1 6 4
1 7 10 9
2 3 7 2
3 1 7 4
4 7 4 9
5 10 9 7
6 1 1 8
7 4 9 8
8 5 4 1
9 10 1 1
10 3 9 8
11 3 5 1
12 9 6 2
13 5 8 9
14 2 6 9
15 9 6 8
16 10 4 1
17 6 10 2
18 4 8 1
19 7 10 4
20 7 5 5
21 2 6 3
22 4 6 3
23 9 1 9
24 2 9 4
25 7 9 2
26 5 2 7
27 1 4 8
28 9 1 8
29 5 2 2
30 1 6 7
31 6 4 10
32 2 10 7
33 2 7 9
34 10 2 7
35 7 5 10
36 6 2 10
37 8 6 4
38 4 3 10
39 5 10 3
40 9 8 8
41 8 7 6
42 8 10 5
43 4 4 5
44 3 5 9
45 9 10 10
46 10 3 2
47 1 1 4
48 2 4 6
49 3 1 5
50 1 6 1
51 7 7 8
52 1 9 7
53 6 6 10
54 1 4 3
55 7 4 8
56 2 2 8
57 7 5 4
58 1 2 7
59 5 9 4
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
