80
100 100 100
0 35 5 28
1 14 33 33
2 26 19 9
3 35 26 3
4 25 22 28
5 22 27 20
6 12 14 18
7 14 28 3
8 21 17 34
9 29 7 31
10 32 8 27
11 31 11 15
12 22 25 17
13 11 5 15
14 20 8 34
15 23 16 35
16 21 35 4
17 16 7 18
18 6 24 2
19 18 10 27
20 9 21 13
21 18 5 30
22 35 2 18
23 15 14 30
24 9 18 13
25 34 14 19
26 33 15 18
27 2 22 25
28 1 2 21
29 16 28 34
30 24 29 19
31 30 29 21
32 34 31 11
33 15 28 16
34 10 25 1
35 13 4 5
36 12 1 11
37 18 1 27
38 6 31 16
39 2 27 10
40 24 29 26
41 8 17 29
42 33 3 35
43 32 33 30
44 17 4 32
45 22 14 33
46 22 21 20
47 11 30 9
48 10 34 24
49 25 22 5
50 23 8 11
51 33 12 11
52 7 32 4
53 6 11 30
54 13 11 19
55 31 35 5
56 1 10 25
57 3 32 14
58 31 13 5
59 28 34 5
60 16 16 31
61 24 31 13
62 13 11 23
63 8 31 3
64 1 32 3
65 4 14 19
66 6 20 2
67 31 28 17
68 12 23 29
69 24 7 17
70 24 33 31
71 6 27 9
72 9 25 13
73 3 13 21
74 10 27 12
75 15 4 26
76 16 20 16
77 29 2 6
78 23 30 3
79 11 6 1
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
