80
100 100 100
0 29 11 25
1 12 21 11
2 35 11 17
3 30 18 12
4 10 29 23
5 3 15 4
6 11 32 22
7 33 28 1
8 34 29 28
9 7 21 33
10 16 22 6
11 19 8 27
12 25 5 34
13 21 23 15
14 32 11 8
15 5 24 5
16 12 3 1
17 5 29 10
18 16 28 4
19 35 33 29
20 14 14 21
21 29 9 5
22 23 2 13
23 7 17 20
24 15 29 12
25 35 10 7
26 27 2 9
27 1 34 22
28 33 35 10
29 21 8 19
30 9 28 9
31 25 9 1
32 15 35 29
33 2 22 3
34 7 28 29
35 32 35 7
36 6 1 30
37 34 9 24
38 15 16 12
39 15 16 1
40 12 24 4
41 6 24 2
42 2 1 8
43 3 18 12
44 10 4 15
45 6 21 9
46 2 4 32
47 23 31 5
48 3 35 7
49 8 1 1
50 21 28 25
51 18 27 23
52 8 32 34
53 25 17 13
54 3 21 7
55 3 12 26
56 31 27 2
57 31 13 34
58 23 15 29
59 10 2 23
60 28 31 2
61 19 11 29
62 10 4 32
63 8 22 33
64 18 10 26
65 24 4 3
66 31 27 19
67 18 1 24
68 6 14 10
69 27 2 12
70 24 23 1
71 13 18 26
72 17 35 10
73 22 21 2
74 11 20 33
75 29 1 18
76 20 27 13
77 25 13 5
78 1 23 25
79 30 20 26
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
