60
100 100 100
0 79 55 51
1 10 27 38
2 74 67 17
3 9 93 63
4 23 27 9
5 9 8 10
6 77 8 82
7 77 75 10
8 76 48 97
9 40 47 70
10 79 57 43
11 12 95 87
12 1 52 99
13 6 58 67
14 35 64 56
15 15 30 66
16 16 83 67
17 23 69 7
18 80 27 35
19 95 26 55
20 35 53 33
21 97 93 98
22 76 9 29
23 51 61 74
24 77 85 85
25 20 91 28
26 60 91 7
27 62 22 40
28 87 44 42
29 29 67 12
30 79 20 25
31 75 56 62
32 23 12 1
33 48 77 10
34 3 15 40
35 87 26 94
36 21 21 67
37 40 92 69
38 1 28 75
39 8 80 15
40 91 36 98
41 38 12 45
42 52 55 83
43 70 64 74
44 96 51 95
45 40 97 91
46 7 98 44
47 93 33 18
48 14 72 14
49 9 81 86
50 53 31 95
51 24 99 58
52 41 54 38
53 54 23 88
54 45 92 27
55 50 46 94
56 44 58 26
57 49 14 52
58 42 86 51
59 24 33 91
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
