40
100 100 100
0 35 74 15
1 62 59 67
2 27 96 5
3 27 76 92
4 25 12 45
5 32 69 88
6 36 24 74
7 81 40 56
8 69 95 71
9 51 45 67
10 2 16 34
11 98 43 64
12 28 18 20
13 8 83 50
14 43 79 89
15 47 40 89
16 77 65 40
17 91 81 1
18 76 70 38
19 59 22 11
20 80 100 95
21 23 33 34
22 68 69 44
23 97 84 23
24 77 93 17
25 88 87 44
26 99 48 52
27 57 89 84
28 59 15 16
29 64 20 100
30 41 64 75
31 44 83 3
32 79 9 32
33 54 54 79
34 9 74 12
35 20 14 27
36 68 46 50
37 47 19 68
38 50 18 15
39 19 6 10
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
