40
100 100 100
0 57 30 55
1 68 7 12
2 99 31 26
3 53 32 17
4 31 58 5
5 19 53 19
6 26 96 41
7 60 95 17
8 92 19 13
9 92 60 82
10 36 56 72
11 22 53 100
12 27 7 50
13 19 86 14
14 73 55 20
15 34 16 72
16 38 55 87
17 43 69 17
18 64 47 15
19 6 8 16
20 88 95 43
21 7 49 39
22 47 100 52
23 83 28 9
24 24 72 90
25 6 91 63
26 61 16 37
27 95 60 1
28 67 97 90
29 84 9 60
30 54 46 43
31 98 62 86
32 56 44 23
33 24 11 85
34 1 33 6
35 8 33 11
36 78 78 34
37 65 62 52
38 100 17 65
39 11 54 24
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
