80
30 30 30
0 2 5 10
1 10 1 1
2 8 10 9
3 4 9 7
4 1 4 4
5 9 3 1
6 9 7 5
7 8 10 2
8 2 10 3
9 1 2 3
10 2 9 9
11 1 6 7
12 6 1 2
13 7 9 6
14 7 5 4
15 2 6 2
16 5 4 1
17 8 3 1
18 2 3 2
19 6 3 9
20 5 10 1
21 9 10 4
22 10 1 5
23 3 5 6
24 4 9 10
25 4 4 1
26 2 2 8
27 9 4 3
28 3 3 5
29 5 1 3
30 2 5 10
31 10 10 7
32 6 8 1
33 5 3 6
34 4 1 9
35 4 1 5
36 1 10 2
37 9 7 3
38 8 2 7
39 5 5 4
40 6 8 3
41 3 8 7
42 2 9 7
43 4 2 4
44 4 4 7
45 9 8 7
46 1 4 10
47 5 8 4
48 5 10 5
49 5 5 8
50 4 2 6
51 4 6 9
52 9 4 8
53 10 7 6
54 4 2 9
55 2 6 10
56 4 10 10
57 3 9 1
58 6 4 7
59 8 6 5
60 3 6 4
61 1 5 10
62 3 2 9
63 9 2 5
64 3 2 2
65 3 3 8
66 5 5 4
67 1 10 7
68 5 7 2
69 6 10 8
70 10 4 5
71 7 2 8
72 3 2 5
73 2 6 5
74 3 1 7
75 8 8 2
76 3 9 2
77 4 3 7
78 4 5 5
79 8 6 2
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
