80
100 100 100
0 8 18 5
1 6 5 12
2 34 4 18
3 21 27 3
4 11 24 1
5 29 22 1
6 13 7 23
7 28 30 20
8 4 30 21
9 21 21 7
10 19 9 16
11 12 34 28
12 7 23 20
13 21 22 22
14 2 28 23
15 18 30 28
16 14 14 16
17 30 3 22
18 21 24 31
19 15 8 28
20 4 21 7
21 7 24 1
22 26 31 23
23 28 17 13
24 12 30 23
25 1 20 35
26 24 20 5
27 7 24 3
28 24 4 33
29 18 30 31
30 7 34 34
31 11 7 9
32 8 30 1
33 2 11 12
34 10 9 21
35 23 14 8
36 7 28 14
37 20 6 34
38 30 31 6
39 6 24 25
40 27 14 1
41 3 5 28
42 2 20 29
43 13 2 1
44 24 15 16
45 14 29 22
46 13 20 1
47 35 8 25
48 25 24 20
49 28 31 32
50 26 4 4
51 30 35 33
52 26 30 1
53 17 24 2
54 17 18 2
55 5 5 31
56 3 10 22
57 13 9 8
58 5 11 19
59 5 33 35
60 22 8 25
61 27 9 8
62 8 33 2
63 12 24 20
64 18 35 18
65 20 31 11
66 34 29 27
67 24 9 3
68 24 5 27
69 23 21 1
70 29 30 33
71 16 23 29
72 1 20 7
73 25 1 9
74 33 11 17
75 5 28 35
76 16 15 18
77 6 15 17
78 32 20 31
79 15 23 3
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
